price,volume,side
76260.6,0.026,ask
76260.7,0.001,ask
76260.8,0.038,ask
76260.9,1.035,ask
76261.0,0.365,ask
76261.1,0.008,ask
76261.2,0.529,ask
76261.3,0.165,ask
76261.9,0.052,ask
76262.2,0.41,ask
76262.5,0.001,ask
76262.6,0.172,ask
76262.7,0.01,ask
76263.1,0.001,ask
76263.3,0.005,ask
76263.4,0.542,ask
76263.5,1.675,ask
76263.6,1.509,ask
76263.7,0.001,ask
76263.8,0.079,ask
76263.9,0.001,ask
76264.1,0.014,ask
76264.2,0.622,ask
76264.3,0.005,ask
76264.4,0.01,ask
76264.7,0.001,ask
76264.9,0.007,ask
76265.0,0.067,ask
76265.1,0.529,ask
