price,volume,side
91490.6,0.193,ask
91490.7,0.365,ask
91490.8,0.055,ask
91491.2,0.654,ask
91491.3,0.492,ask
91491.4,0.523,ask
91491.8,0.002,ask
91492.0,0.001,ask
91492.1,0.595,ask
91492.2,0.201,ask
91492.3,0.009,ask
91492.5,0.005,ask
91493.1,0.01,ask
91493.2,0.009,ask
91493.3,0.121,ask
91493.5,0.063,ask
price,volume,side
91650.7,6.836,bid
91650.4,0.744,bid
91649.9,0.105,bid
91649.8,0.001,bid
91648.8,0.219,bid
91648.0,0.027,bid
91647.7,0.229,bid
91647.6,2.4,bid
91647.1,0.001,bid
91646.1,0.431,bid
91645.6,0.063,bid
91645.2,0.001,bid
91644.9,0.103,bid
91644.8,3.931,bid
91644.3,0.001,bid
91644.0,0.026,bid
91643.9,0.549,bid
91643.7,0.011,bid
91643.4,0.001,bid
91643.3,0.055,bid
91642.7,0.11,bid
91642.4,0.001,bid
91641.5,0.006,bid
91641.2,0.002,bid
91640.9,0.045,bid
91640.8,0.044,bid
91640.7,0.011,bid
91640.6,0.001,bid
91640.2,0.044,bid
91639.7,0.001,bid
91638.5,3.505,bid
91638.4,1.043,bid
91637.9,0.012,bid
91637.8,0.001,bid
91637.2,0.1,bid
91636.9,0.596,bid
91636.7,0.001,bid
91636.6,0.001,bid
91636.3,0.016,bid
91636.0,0.027,bid
91635.9,0.08,bid
91635.8,0.064,bid
91635.7,0.096,bid
91635.6,0.064,bid
91635.1,0.009,bid
91634.9,0.055,bid
91634.4,0.099,bid
91634.3,0.213,bid
91634.1,0.001,bid
91633.6,0.021,bid
91633.5,0.088,bid
91633.4,0.47,bid
91633.3,0.016,bid
91633.2,0.034,bid
91633.1,0.011,bid
91632.9,0.15,bid
91632.6,0.117,bid
91632.5,0.016,bid
91632.3,0.056,bid
91632.2,0.15,bid
91632.1,0.363,bid
91632.0,0.002,bid
91631.7,0.017,bid
91631.1,0.11,bid
91630.9,0.016,bid
91630.8,0.087,bid
91630.7,0.021,bid
91630.6,0.032,bid
91630.5,0.064,bid
91630.4,0.049,bid
91630.3,0.119,bid
91630.2,0.803,bid
91630.1,0.097,bid
91629.9,0.002,bid
91629.8,0.032,bid
91629.7,0.016,bid
91629.6,0.343,bid
91629.5,0.064,bid
91629.4,0.086,bid
91629.3,0.064,bid
91629.2,0.683,bid
91629.1,0.064,bid
91629.0,0.165,bid
91628.9,0.096,bid
91628.8,0.048,bid
91628.7,0.016,bid
91628.6,0.001,bid
91628.5,0.021,bid
91628.4,0.021,bid
91628.0,0.044,bid
91627.9,0.1,bid
91627.7,0.001,bid
91627.6,0.055,bid
91627.5,0.153,bid
91627.4,0.001,bid
91627.3,0.055,bid
91627.2,0.055,bid
91627.1,0.11,bid
91627.0,0.013,bid
91626.9,0.43,bid
91626.8,0.055,bid
91626.7,0.641,bid
91626.6,0.207,bid
91626.5,0.088,bid
91626.4,0.022,bid
91626.3,0.11,bid
